@relation 'training_tutorial-weka.filters.unsupervised.attribute.Remove-R7,20-24,26,28,30,32-33,35-37,39-41,43-45,47-50,52-56,58-62,64-68,70-75,77-83,85-91,93-99,101-108,110-118,120-128,130-138,140-143-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Remove-R3-6,23-38'

@attribute pacman-pos-x numeric
@attribute pacman-pos-y numeric
@attribute ghost1-live numeric
@attribute ghost2-live numeric
@attribute ghost3-live numeric
@attribute ghost4-live numeric
@attribute ghost1-pos-x numeric
@attribute ghost1-pos-y numeric
@attribute ghost2-pos-x numeric
@attribute ghost2-pos-y numeric
@attribute ghost3-pos-x numeric
@attribute ghost3-pos-y numeric
@attribute ghost4-pos-x numeric
@attribute ghost4-pos-y numeric
@attribute wall-x-y1 numeric
@attribute wall-x1-y numeric
@attribute wall-x-y-1 numeric
@attribute wall-x-1-y numeric
@attribute score numeric
@attribute direction {North,South,East,West,Stop}

@data
22,6,0,0,1,1,1,1,3,1,19,11,23,3,1,0,1,0,313,East
23,6,0,0,1,1,1,1,3,1,19,10,23,3,0,0,0,0,312,North
23,7,0,0,1,1,1,1,3,1,20,10,23,4,0,0,0,1,311,North
23,8,0,0,1,1,1,1,3,1,20,11,23,3,0,0,0,0,310,North
23,9,0,0,1,1,1,1,3,1,20,10,23,4,0,0,0,1,309,North
23,10,0,0,1,1,1,1,3,1,19,10,23,4,0,0,0,0,308,West
22,10,0,0,1,1,1,1,3,1,20,10,23,3,0,0,1,0,307,West
21,10,0,0,1,1,1,1,3,1,19,10,22,3,1,0,1,0,306,West
20,10,0,0,1,1,1,1,3,1,19,11,22,4,0,0,1,0,305,West
19,10,0,0,1,1,1,1,3,1,19,12,23,4,0,0,1,1,304,North
19,11,0,0,1,1,1,1,3,1,19,13,24,4,0,0,0,1,303,North
19,12,0,0,1,1,1,1,3,1,19,14,24,4,0,0,0,1,302,North
19,13,0,0,1,1,1,1,3,1,20,14,24,3,0,0,0,1,301,North
19,14,0,0,0,1,1,1,3,1,5,1,24,4,1,0,0,1,500,South
19,13,0,0,0,1,1,1,3,1,5,1,23,4,0,0,0,1,499,South
19,12,0,0,0,1,1,1,3,1,5,1,24,4,0,0,0,1,498,South
19,11,0,0,0,1,1,1,3,1,5,1,24,3,0,0,0,1,497,South
19,10,0,0,0,1,1,1,3,1,5,1,25,3,0,0,1,1,496,East
20,10,0,0,0,1,1,1,3,1,5,1,24,3,0,0,1,0,495,East
21,10,0,0,0,1,1,1,3,1,5,1,24,3,1,0,1,0,494,East
22,10,0,0,0,1,1,1,3,1,5,1,24,4,0,0,1,0,493,East
23,10,0,0,0,1,1,1,3,1,5,1,24,5,0,0,0,0,492,South
23,9,0,0,0,1,1,1,3,1,5,1,24,4,0,0,0,1,491,South
23,8,0,0,0,1,1,1,3,1,5,1,24,3,0,0,0,0,490,South
23,7,0,0,0,1,1,1,3,1,5,1,23,3,0,0,0,1,489,South
23,6,0,0,0,1,1,1,3,1,5,1,23,3,0,0,0,0,488,South
23,5,0,0,0,1,1,1,3,1,5,1,24,3,0,0,0,1,487,South
23,4,0,0,0,1,1,1,3,1,5,1,24,3,0,0,0,0,486,East
1,18,1,1,1,1,1,9,1,16,23,11,28,3,1,0,1,1,0,East
2,18,1,1,1,1,1,8,2,16,24,11,28,3,1,0,1,0,-1,East
3,18,1,1,1,1,1,7,2,16,24,11,28,3,1,0,1,0,-2,East
4,18,1,1,1,1,1,8,1,16,25,11,28,3,1,0,1,0,-3,East
5,18,1,1,1,1,1,7,2,16,24,11,28,3,1,0,1,0,-4,East
6,18,1,1,1,1,2,7,3,16,24,10,27,3,1,0,1,0,-5,East
7,18,1,1,1,1,2,8,3,16,24,11,26,3,1,0,1,0,-6,East
8,18,1,1,1,1,2,9,2,16,24,11,26,3,1,0,1,0,-7,East
9,18,1,1,1,1,2,9,3,16,24,11,25,3,1,0,1,0,-8,East
10,18,1,1,1,1,1,9,3,15,24,10,25,4,1,0,1,0,-9,East
11,18,1,1,1,1,1,9,3,16,24,9,25,4,1,0,1,0,-10,East
12,18,1,1,1,1,2,9,2,16,24,10,25,3,1,0,0,0,-11,South
12,17,1,1,1,1,2,8,1,16,24,11,24,3,0,0,0,1,-12,South
12,16,1,1,1,1,2,9,2,16,23,11,24,3,0,0,1,0,-13,West
11,16,1,1,1,1,3,9,3,16,22,11,24,3,1,0,1,0,-14,West
10,16,1,1,1,1,3,10,2,16,22,11,25,3,1,0,1,0,-15,West
9,16,1,1,1,1,3,9,2,16,23,11,25,4,1,0,1,0,-16,West
8,16,1,1,1,1,2,9,2,15,22,11,24,4,1,0,1,0,-17,West
7,16,1,1,1,1,1,9,2,16,22,10,25,4,1,0,1,0,-18,West
6,16,1,1,1,1,1,9,3,16,22,10,26,4,1,0,1,0,-19,West
5,16,1,1,1,1,2,9,3,15,23,10,26,4,1,0,1,0,-20,West
4,16,1,1,1,1,2,8,3,15,24,10,26,3,1,0,1,0,-21,West
3,16,1,0,1,1,2,8,3,1,25,10,27,3,1,0,0,0,178,West
2,16,1,0,1,1,1,8,3,1,25,11,27,3,1,0,0,0,177,West
1,16,1,0,1,1,1,8,3,1,25,11,27,3,1,0,0,1,176,South
1,15,1,0,1,1,2,8,3,1,24,11,27,3,0,0,0,1,175,South
1,14,1,0,1,1,2,7,3,1,24,10,28,3,0,0,1,1,174,East
2,14,1,0,1,1,2,8,3,1,24,10,27,3,0,0,1,0,173,East
3,14,1,0,1,1,1,8,3,1,24,10,26,3,0,0,1,0,172,East
4,14,1,0,1,1,1,9,3,1,23,10,27,3,1,0,1,0,171,East
5,14,1,0,1,1,1,10,3,1,23,11,26,3,1,0,1,0,170,East
6,14,1,0,1,1,1,9,3,1,24,11,25,3,1,0,1,0,169,East
7,14,1,0,1,1,1,8,3,1,24,10,25,3,1,0,1,0,168,East
8,14,1,0,1,1,1,7,3,1,24,10,25,3,1,0,1,0,167,East
9,14,1,0,1,1,2,7,3,1,24,10,25,4,1,0,1,0,166,East
10,14,1,0,1,1,2,7,3,1,23,10,25,4,1,0,1,0,165,East
11,14,1,0,1,1,2,7,3,1,23,9,25,5,1,0,1,0,164,East
12,14,1,0,1,1,1,7,3,1,23,10,26,5,1,0,1,0,163,East
13,14,1,0,1,1,1,8,3,1,23,9,26,5,1,0,1,0,162,East
14,14,1,0,1,1,1,8,3,1,23,9,25,5,1,0,1,0,161,East
15,14,1,0,1,1,1,9,3,1,23,10,24,5,1,0,0,0,160,South
15,13,1,0,1,1,2,9,3,1,23,11,24,4,0,0,0,1,159,South
15,12,1,0,1,1,1,9,3,1,23,10,25,4,0,0,1,0,158,West
14,12,1,0,1,1,1,10,3,1,24,10,25,4,1,0,1,0,157,West
13,12,1,0,1,1,1,10,3,1,24,9,25,3,1,0,1,0,156,West
12,12,1,0,1,1,1,10,3,1,24,9,24,3,1,0,1,0,155,West
11,12,1,0,1,1,1,10,3,1,25,9,24,3,1,0,1,0,154,West
10,12,1,0,1,1,1,9,3,1,25,9,25,3,1,0,1,0,153,West
9,12,1,0,1,1,2,9,3,1,26,9,25,3,1,0,1,0,152,West
8,12,1,0,1,1,2,10,3,1,27,9,24,3,1,0,1,0,151,West
7,12,1,0,1,1,3,10,3,1,28,9,24,4,1,0,1,0,150,West
6,12,1,0,1,1,3,10,3,1,28,10,23,4,1,0,1,0,149,West
5,12,1,0,1,1,3,11,3,1,27,10,23,4,1,0,1,0,148,West
4,12,1,0,1,1,3,12,3,1,27,9,23,4,1,0,1,0,147,West
3,12,0,0,1,1,1,1,3,1,27,8,24,4,1,0,0,0,346,South
3,11,0,0,1,1,1,1,3,1,26,8,25,4,0,1,0,0,345,South
3,10,0,0,1,1,1,1,3,1,26,8,25,3,0,0,0,0,344,South
3,9,0,0,1,1,1,1,3,1,26,8,25,3,0,0,0,0,343,West
2,9,0,0,1,1,1,1,3,1,25,8,25,3,0,0,0,0,342,South
2,8,0,0,1,1,1,1,3,1,25,9,24,3,0,0,0,0,341,West
1,8,0,0,1,1,1,1,3,1,25,9,23,3,0,0,0,1,340,East
2,8,0,0,1,1,1,1,3,1,25,8,23,4,0,0,0,0,339,East
3,8,0,0,1,1,1,1,3,1,25,7,22,4,0,0,0,0,338,East
4,8,0,0,1,1,1,1,3,1,26,7,22,3,0,0,0,0,337,East
5,8,0,0,1,1,1,1,3,1,26,8,23,3,0,0,0,0,336,East
6,8,0,0,1,1,1,1,3,1,26,9,23,3,0,1,0,0,335,South
6,7,0,0,1,1,1,1,3,1,26,8,24,3,0,1,0,0,334,South
6,6,0,0,1,1,1,1,3,1,27,8,25,3,0,0,1,0,333,East
7,6,0,0,1,1,1,1,3,1,28,8,25,4,1,0,1,0,332,East
8,6,0,0,1,1,1,1,3,1,28,8,26,4,0,0,0,0,331,East
9,6,0,0,1,1,1,1,3,1,28,9,26,5,0,0,0,0,330,East
10,6,0,0,1,1,1,1,3,1,28,8,27,5,0,0,0,0,329,East
11,6,0,0,1,1,1,1,3,1,27,8,27,6,0,0,0,0,328,East
12,6,0,0,1,1,1,1,3,1,26,8,28,6,0,0,0,0,327,East
13,6,0,0,1,1,1,1,3,1,27,8,28,6,0,0,0,0,326,East
14,6,0,0,1,1,1,1,3,1,28,8,28,5,0,0,0,0,325,East
15,6,0,0,1,1,1,1,3,1,28,7,28,6,1,0,1,0,324,East
16,6,0,0,1,1,1,1,3,1,28,7,27,6,1,0,1,0,323,East
17,6,0,0,1,1,1,1,3,1,28,8,27,5,1,0,0,0,322,East
18,6,0,0,1,1,1,1,3,1,28,8,26,5,1,0,0,0,321,East
19,6,0,0,1,1,1,1,3,1,28,8,26,4,1,0,0,0,320,East
20,6,0,0,1,1,1,1,3,1,27,8,26,5,1,0,0,0,319,East
21,6,0,0,1,1,1,1,3,1,28,8,25,5,1,0,1,0,318,East
22,6,0,0,1,1,1,1,3,1,27,8,26,5,1,0,1,0,317,East
23,6,0,0,1,1,1,1,3,1,27,9,26,6,0,0,0,0,316,North
23,7,0,0,1,1,1,1,3,1,27,8,26,6,0,0,0,1,315,North
23,8,0,0,1,1,1,1,3,1,28,8,26,7,0,0,0,0,314,East
24,8,0,0,1,1,1,1,3,1,28,7,26,8,0,0,0,0,313,North
24,9,0,0,1,1,1,1,3,1,27,7,26,7,0,0,0,0,312,East
25,9,0,0,1,1,1,1,3,1,27,8,26,8,0,0,0,0,311,South
25,8,0,0,1,1,1,1,3,1,26,8,26,9,0,0,0,0,310,East
26,8,0,0,0,1,1,1,3,1,5,1,26,10,0,0,0,0,509,North
26,18,1,1,1,1,4,4,4,10,4,16,23,8,1,0,0,0,0,South
26,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-1,West
25,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-2,West
24,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-3,West
23,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-4,West
22,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-5,West
21,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-6,West
20,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-7,West
19,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-8,West
18,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-9,West
17,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-10,West
16,17,1,1,1,1,4,4,4,10,4,16,23,8,0,0,0,0,-11,South
16,16,1,1,1,1,4,4,4,10,4,16,23,8,0,1,0,0,-12,South
16,15,1,1,1,1,4,4,4,10,4,16,23,8,0,1,0,0,-13,South
16,14,1,1,1,1,4,4,4,10,4,16,23,8,0,1,0,0,-14,South
16,13,1,1,1,1,4,4,4,10,4,16,23,8,0,1,0,0,-15,South
16,12,1,1,1,1,4,4,4,10,4,16,23,8,0,1,0,0,-16,South
16,11,1,1,1,1,4,4,4,10,4,16,23,8,0,1,0,0,-17,South
16,10,1,1,1,1,4,4,4,10,4,16,23,8,0,1,0,0,-18,South
16,9,1,1,1,1,4,4,4,10,4,16,23,8,0,0,0,0,-19,East
17,9,1,1,1,1,4,4,4,10,4,16,23,8,1,0,0,0,-20,East
18,9,1,1,1,1,4,4,4,10,4,16,23,8,1,1,0,0,-21,South
18,8,1,1,1,1,4,4,4,10,4,16,23,8,0,1,0,0,-22,South
18,7,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-23,East
19,7,1,1,1,1,4,4,4,10,4,16,23,8,1,0,1,0,-24,East
20,7,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-25,East
21,7,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-26,East
22,7,1,1,1,1,4,4,4,10,4,16,23,8,0,0,1,0,-27,North
22,8,1,1,1,1,4,4,4,10,4,16,23,8,0,0,0,0,-28,East
23,8,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,0,171,West
22,8,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,0,170,West
21,8,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,0,169,West
20,8,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,1,168,South
20,7,1,1,1,0,4,4,4,10,4,16,7,1,0,0,1,0,167,West
19,7,1,1,1,0,4,4,4,10,4,16,7,1,1,0,1,0,166,West
18,7,1,1,1,0,4,4,4,10,4,16,7,1,0,0,1,0,165,West
17,7,1,1,1,0,4,4,4,10,4,16,7,1,0,0,1,0,164,West
16,7,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,0,163,West
15,7,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,0,162,West
14,7,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,0,161,West
13,7,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,0,160,West
12,7,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,0,159,North
12,8,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,0,158,North
12,9,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,1,157,North
12,10,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,1,156,North
12,11,1,1,1,0,4,4,4,10,4,16,7,1,0,0,0,0,155,West
11,11,1,1,1,0,4,4,4,10,4,16,7,1,1,0,1,0,154,West
10,11,1,1,1,0,4,4,4,10,4,16,7,1,1,0,0,0,153,West
9,11,1,1,1,0,4,4,4,10,4,16,7,1,1,0,0,0,152,West
8,11,1,1,1,0,4,4,4,10,4,16,7,1,1,0,0,0,151,West
7,11,1,1,1,0,4,4,4,10,4,16,7,1,1,0,0,0,150,West
6,11,1,1,1,0,4,4,4,10,4,16,7,1,1,0,0,0,149,West
5,11,1,1,1,0,4,4,4,10,4,16,7,1,1,0,0,0,148,South
5,10,1,1,1,0,4,4,4,10,4,16,7,1,0,0,1,0,147,West
4,10,1,0,1,0,4,4,3,1,4,16,7,1,0,0,1,0,346,West
3,10,1,0,1,0,4,4,3,1,4,16,7,1,0,0,1,0,345,West
2,10,1,0,1,0,4,4,3,1,4,16,7,1,0,0,0,0,344,South
2,9,1,0,1,0,4,4,3,1,4,16,7,1,0,1,0,0,343,South
2,8,1,0,1,0,4,4,3,1,4,16,7,1,0,0,0,0,342,South
2,7,1,0,1,0,4,4,3,1,4,16,7,1,0,0,0,0,341,South
2,6,1,0,1,0,4,4,3,1,4,16,7,1,0,0,0,0,340,South
2,5,1,0,1,0,4,4,3,1,4,16,7,1,0,0,0,0,339,East
3,5,1,0,1,0,4,4,3,1,4,16,7,1,0,0,0,0,338,South
3,4,1,0,1,0,4,4,3,1,4,16,7,1,0,0,0,0,337,East
4,4,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,0,536,North
4,5,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,0,535,North
4,6,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,0,534,North
4,7,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,0,533,North
4,8,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,532,West
3,8,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,531,West
2,8,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,0,530,North
2,9,0,0,1,0,1,1,3,1,4,16,7,1,0,1,0,0,529,North
2,10,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,0,528,North
2,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,527,East
3,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,526,East
4,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,525,East
5,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,524,East
6,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,523,East
7,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,522,East
8,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,521,East
9,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,520,East
10,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,519,East
11,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,1,0,518,East
12,11,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,0,517,North
12,12,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,1,516,North
12,13,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,0,515,West
11,13,0,0,1,0,1,1,3,1,4,16,7,1,0,0,1,0,514,West
10,13,0,0,1,0,1,1,3,1,4,16,7,1,0,0,1,0,513,West
9,13,0,0,1,0,1,1,3,1,4,16,7,1,0,0,1,0,512,West
8,13,0,0,1,0,1,1,3,1,4,16,7,1,0,0,1,0,511,West
7,13,0,0,1,0,1,1,3,1,4,16,7,1,0,0,1,0,510,North
7,14,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,0,509,West
6,14,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,508,West
5,14,0,0,1,0,1,1,3,1,4,16,7,1,0,0,0,0,507,North
5,15,0,0,1,0,1,1,3,1,4,16,7,1,0,1,0,0,506,North
26,18,1,1,1,1,4,4,4,10,4,16,23,8,1,0,0,0,0,South
26,17,1,1,1,1,5,4,4,11,4,16,23,8,0,0,1,0,-1,West
25,17,1,1,1,1,4,4,5,11,4,17,23,9,0,0,1,0,-2,West
24,17,1,1,1,1,4,3,5,10,4,16,23,8,0,0,1,0,-3,West
23,17,1,1,1,1,3,3,5,10,3,16,24,8,0,0,1,0,-4,West
22,17,1,1,1,1,4,3,6,10,4,16,23,8,0,0,1,0,-5,West
21,17,1,1,1,1,4,4,6,10,4,17,23,8,0,0,1,0,-6,West
20,17,1,1,1,1,3,4,5,10,4,17,24,8,0,0,1,0,-7,West
19,17,1,1,1,1,3,3,4,10,3,17,24,8,0,0,1,0,-8,West
18,17,1,1,1,1,3,4,5,10,2,17,24,7,0,0,1,0,-9,West
17,17,1,1,1,1,3,5,5,11,2,16,24,8,0,0,1,0,-10,West
16,17,1,1,1,1,3,6,5,10,2,16,24,9,0,0,0,0,-11,South
16,16,1,1,1,1,3,7,5,11,2,16,23,9,0,1,0,0,-12,South
16,15,1,1,1,1,3,6,4,11,3,16,23,9,0,1,0,0,-13,South
16,14,1,1,1,1,3,7,4,10,3,17,23,9,0,1,0,0,-14,South
16,13,1,1,1,1,2,7,4,11,4,17,23,8,0,1,0,0,-15,South
16,12,1,1,1,1,2,8,4,11,5,17,23,7,0,1,0,0,-16,South
16,11,1,1,1,1,3,8,3,11,4,17,24,7,0,1,0,0,-17,South
16,10,1,1,1,1,3,8,4,11,4,18,24,7,0,1,0,0,-18,South
16,9,1,1,1,1,3,8,4,10,4,18,25,7,0,0,0,0,-19,East
17,9,1,1,1,1,3,7,5,10,5,18,25,8,1,0,0,0,-20,East
18,9,1,1,1,1,3,8,5,11,4,18,25,7,1,1,0,0,-21,South
18,8,1,1,1,1,2,8,5,11,4,18,26,7,0,1,0,0,-22,South
18,7,1,1,1,1,1,8,5,11,3,18,26,7,0,0,1,0,-23,East
19,7,1,1,1,1,1,8,4,11,4,18,27,7,1,0,1,0,-24,East
20,7,1,1,1,1,1,9,4,10,5,18,26,7,0,0,1,0,-25,East
21,7,1,1,1,1,1,9,3,10,5,18,27,7,0,0,1,0,-26,East
22,7,1,1,1,1,1,10,4,10,5,18,27,8,0,0,1,0,-27,North
22,8,1,1,1,1,2,10,3,10,5,18,27,7,0,0,0,0,-28,East
23,8,1,1,1,1,3,10,3,11,4,18,26,7,0,0,0,0,-29,East
24,8,1,1,1,1,3,10,2,11,3,18,26,7,0,0,0,0,-30,East
25,8,1,1,1,1,4,10,1,11,4,18,27,7,0,0,0,0,-31,South
25,7,1,1,1,1,5,10,2,11,4,17,26,7,0,0,1,0,-32,East
26,7,1,1,1,0,6,10,3,11,4,16,7,1,0,0,1,0,167,West
25,7,1,1,1,0,6,11,4,11,3,16,7,1,0,0,1,0,166,West
24,7,1,1,1,0,5,11,4,10,2,16,7,1,0,0,1,0,165,West
23,7,1,1,1,0,6,11,5,10,2,15,7,1,0,0,1,0,164,West
22,7,1,1,1,0,6,11,4,10,2,16,7,1,0,0,1,0,163,West
21,7,1,1,1,0,7,11,4,11,2,16,7,1,0,0,1,0,162,West
20,7,1,1,1,0,6,11,4,10,2,15,7,1,0,0,1,0,161,West
19,7,1,1,1,0,7,11,4,11,2,15,7,1,1,0,1,0,160,West
18,7,1,1,1,0,6,11,4,10,1,15,7,1,0,0,1,0,159,West
17,7,1,1,1,0,6,10,5,10,2,15,7,1,0,0,1,0,158,West
16,7,1,1,1,0,5,10,6,10,3,15,7,1,0,0,0,0,157,West
15,7,1,1,1,0,6,10,5,10,3,16,7,1,0,0,0,0,156,West
14,7,1,1,1,0,7,10,5,11,4,16,7,1,0,0,0,0,155,West
13,7,1,1,1,0,7,11,6,11,4,16,7,1,0,0,0,0,154,West
12,7,1,1,1,0,8,11,5,11,3,16,7,1,0,0,0,0,153,North
12,8,1,1,1,0,8,11,4,11,3,16,7,1,0,0,0,0,152,North
12,9,1,1,1,0,9,11,4,10,3,15,7,1,0,0,0,1,151,North
12,10,1,1,1,0,9,10,4,10,3,16,7,1,0,0,0,1,150,North
12,11,1,1,1,0,10,10,3,10,2,16,7,1,0,0,0,0,149,West
11,11,1,1,1,0,10,10,3,11,2,16,7,1,1,0,1,0,148,West
10,11,0,1,1,0,1,1,3,11,2,16,7,1,1,0,0,0,347,West
9,11,0,1,1,0,1,1,3,10,3,16,7,1,1,0,0,0,346,West
8,11,0,1,1,0,1,1,3,11,3,15,7,1,1,0,0,0,345,West
7,11,0,1,1,0,1,1,4,11,3,15,7,1,1,0,0,0,344,South
7,10,0,1,1,0,1,1,5,11,3,15,7,1,0,0,1,0,343,West
6,10,0,1,1,0,1,1,5,10,3,14,7,1,0,0,1,0,342,West
5,10,0,0,1,0,1,1,3,1,3,13,7,1,0,0,1,0,541,North
5,11,0,0,1,0,1,1,3,1,3,13,7,1,1,0,0,0,540,East
6,11,0,0,1,0,1,1,3,1,4,13,7,1,1,0,0,0,539,East
7,11,0,0,1,0,1,1,3,1,5,13,7,1,1,0,0,0,538,East
8,11,0,0,1,0,1,1,3,1,6,13,7,1,1,0,0,0,537,East
9,11,0,0,1,0,1,1,3,1,6,13,7,1,1,0,0,0,536,East
10,11,0,0,1,0,1,1,3,1,7,13,7,1,1,0,0,0,535,East
11,11,0,0,1,0,1,1,3,1,7,13,7,1,1,0,1,0,534,East
12,11,0,0,1,0,1,1,3,1,7,13,7,1,0,0,0,0,533,North
12,12,0,0,1,0,1,1,3,1,7,13,7,1,0,0,0,1,532,North
12,13,0,0,1,0,1,1,3,1,6,13,7,1,0,0,0,0,531,West
11,13,0,0,1,0,1,1,3,1,7,13,7,1,0,0,1,0,530,West
10,13,0,0,1,0,1,1,3,1,6,13,7,1,0,0,1,0,529,West
9,13,0,0,1,0,1,1,3,1,6,14,7,1,0,0,1,0,528,West
8,13,0,0,1,0,1,1,3,1,6,13,7,1,0,0,1,0,527,West
7,13,0,0,1,0,1,1,3,1,6,14,7,1,0,0,1,0,526,West
6,13,0,0,1,0,1,1,3,1,6,14,7,1,0,0,1,0,525,West
5,13,0,0,1,0,1,1,3,1,7,14,7,1,0,0,1,0,524,West
4,13,0,0,1,0,1,1,3,1,8,14,7,1,0,0,1,0,523,West
3,13,0,0,1,0,1,1,3,1,8,13,7,1,0,0,1,0,522,East
4,13,0,0,1,0,1,1,3,1,9,13,7,1,0,0,1,0,521,East
5,13,0,0,1,0,1,1,3,1,8,13,7,1,0,0,1,0,520,East
6,13,0,0,1,0,1,1,3,1,9,13,7,1,0,0,1,0,519,East
7,13,0,0,1,0,1,1,3,1,9,13,7,1,0,0,1,0,518,East
8,13,0,0,1,0,1,1,3,1,9,14,7,1,0,0,1,0,517,North
8,14,0,0,1,0,1,1,3,1,9,13,7,1,0,0,0,0,516,East
9,14,0,0,1,0,1,1,3,1,8,13,7,1,0,0,0,0,515,South
26,18,1,1,1,1,4,4,4,10,4,16,23,8,1,0,0,0,0,South
26,17,1,1,1,1,4,3,5,10,3,16,23,8,0,0,1,0,-1,West
25,17,1,1,1,1,5,3,6,10,3,15,23,9,0,0,1,0,-2,West
24,17,1,1,1,1,6,3,7,10,3,16,22,9,0,0,1,0,-3,West
23,17,1,1,1,1,6,4,7,10,3,17,22,9,0,0,1,0,-4,West
22,17,1,1,1,1,6,5,6,10,3,18,21,9,0,0,1,0,-5,West
21,17,1,1,1,1,7,5,5,10,3,18,20,9,0,0,1,0,-6,West
20,17,1,1,1,1,7,6,5,10,3,17,20,8,0,0,1,0,-7,West
19,17,1,1,1,1,7,7,6,10,3,16,20,9,0,0,1,0,-8,West
18,17,1,1,1,1,7,6,6,11,2,16,21,9,0,0,1,0,-9,West
17,17,1,1,1,1,6,6,6,10,2,17,20,9,0,0,1,0,-10,West
16,17,1,1,1,1,7,6,5,10,2,18,21,9,0,0,0,0,-11,South
16,16,1,1,1,1,7,6,4,10,2,17,22,9,0,1,0,0,-12,South
16,15,1,1,1,1,7,7,4,11,2,17,21,9,0,1,0,0,-13,South
16,14,1,1,1,1,7,8,5,11,2,18,21,9,0,1,0,0,-14,South
16,13,1,1,1,1,8,8,5,10,1,18,21,9,0,1,0,0,-15,South
16,12,1,1,1,1,8,8,4,10,1,17,22,9,0,1,0,0,-16,South
16,11,1,1,1,1,8,8,4,11,2,17,22,8,0,1,0,0,-17,South
16,10,1,1,1,1,8,7,5,11,2,17,22,8,0,1,0,0,-18,South
16,9,1,1,1,1,7,7,5,10,2,16,22,8,0,0,0,0,-19,East
17,9,1,1,1,1,6,7,6,10,2,16,22,7,1,0,0,0,-20,East
18,9,1,1,1,1,5,7,7,10,1,16,21,7,1,1,0,0,-21,South
18,8,1,1,1,1,6,7,8,10,1,16,21,8,0,1,0,0,-22,South
18,7,1,1,1,1,6,6,8,10,1,16,21,7,0,0,1,0,-23,East
19,7,1,1,1,1,7,6,8,11,1,17,20,7,1,0,1,0,-24,East
20,7,1,1,1,1,7,6,9,11,1,17,21,7,0,0,1,0,-25,East
21,7,1,1,1,0,6,6,8,11,1,17,7,1,0,0,1,0,174,East
22,7,1,1,1,0,6,7,9,11,2,17,7,1,0,0,1,0,173,North
22,8,1,1,1,0,6,8,8,11,2,18,7,1,0,0,0,0,172,East
23,8,1,1,1,0,7,8,8,10,2,18,7,1,0,0,0,0,171,West
22,8,1,1,1,0,6,8,8,10,1,18,7,1,0,0,0,0,170,West
21,8,1,1,1,0,7,8,7,10,1,17,7,1,0,0,0,0,169,West
20,8,1,1,1,0,7,8,6,10,1,18,7,1,0,0,0,1,168,South
20,7,1,1,1,0,6,8,5,10,1,18,7,1,0,0,1,0,167,West
